,class,label,numeric_uri,label_uri
1134,http://semanticscience.org/resource/SIO_001400,subcellular entity,sio:SIO_001400,sio:SubcellularEntity
1135,http://semanticscience.org/resource/SIO_001110,median,sio:SIO_001110,sio:Median
1136,http://semanticscience.org/resource/SIO_000898,statistical association,sio:SIO_000898,sio:StatisticalAssociation
1137,http://semanticscience.org/resource/SIO_011049,tin atom,sio:SIO_011049,sio:TinAtom
1138,http://semanticscience.org/resource/SIO_001253,right closed interval,sio:SIO_001253,sio:RightClosedInterval
1139,http://semanticscience.org/resource/SIO_001376,bill,sio:SIO_001376,sio:Bill
1140,http://semanticscience.org/resource/SIO_010790,aggregated carbon nanorods,sio:SIO_010790,sio:AggregatedCarbonNanorods
1141,http://semanticscience.org/resource/SIO_000571,brownian motion,sio:SIO_000571,sio:BrownianMotion
1142,http://semanticscience.org/resource/SIO_000720,to be translocated,sio:SIO_000720,sio:ToBeTranslocated
1143,http://semanticscience.org/resource/SIO_000877,undergraduate student advisor role,sio:SIO_000877,sio:UndergraduateStudentAdvisorRole
1144,http://semanticscience.org/resource/SIO_010052,female,sio:SIO_010052,sio:Female
1145,http://semanticscience.org/resource/SIO_010673,medical history,sio:SIO_010673,sio:MedicalHistory
1146,http://semanticscience.org/resource/SIO_000568,partial differential equation,sio:SIO_000568,sio:PartialDifferentialEquation
1147,http://semanticscience.org/resource/SIO_000125,hyponym,sio:SIO_000125,sio:Hyponym
1148,http://semanticscience.org/resource/SIO_000372,to inject,sio:SIO_000372,sio:ToInject
1149,http://semanticscience.org/resource/SIO_000795,chemical entity role,sio:SIO_000795,sio:ChemicalEntityRole
1150,http://semanticscience.org/resource/SIO_011073,radium atom,sio:SIO_011073,sio:RadiumAtom
1151,http://semanticscience.org/resource/SIO_000174,citation,sio:SIO_000174,sio:Citation
1152,http://semanticscience.org/resource/SIO_001263,zygosity,sio:SIO_001263,sio:Zygosity
1153,http://semanticscience.org/resource/SIO_010438,signal,sio:SIO_010438,sio:Signal
1154,http://semanticscience.org/resource/SIO_010514,single displacement reaction,sio:SIO_010514,sio:SingleDisplacementReaction
1155,http://semanticscience.org/resource/SIO_011118,covalent bond,sio:SIO_011118,sio:CovalentBond
1156,http://semanticscience.org/resource/SIO_000304,email,sio:SIO_000304,sio:Email
1157,http://semanticscience.org/resource/SIO_001178,double stranded RNA,sio:SIO_001178,sio:DoubleStrandedRNA
1158,http://semanticscience.org/resource/SIO_000992,unsupported,sio:SIO_000992,sio:Unsupported
1159,http://semanticscience.org/resource/SIO_000690,to associate,sio:SIO_000690,sio:ToAssociate
1160,http://semanticscience.org/resource/SIO_000515,minor tick mark,sio:SIO_000515,sio:MinorTickMark
1161,http://semanticscience.org/resource/SIO_000014,disposition,sio:SIO_000014,sio:Disposition
1162,http://semanticscience.org/resource/SIO_000150,list,sio:SIO_000150,sio:List
1163,http://semanticscience.org/resource/SIO_000343,to modify,sio:SIO_000343,sio:ToModify
1164,http://semanticscience.org/resource/SIO_011110,curium atom,sio:SIO_011110,sio:CuriumAtom
1165,http://semanticscience.org/resource/SIO_000164,technical report,sio:SIO_000164,sio:TechnicalReport
1166,http://semanticscience.org/resource/SIO_000550,to increase the activation energy,sio:SIO_000550,sio:ToIncreaseTheActivationEnergy
1167,http://semanticscience.org/resource/SIO_001193,SADI web service invocation,sio:SIO_001193,sio:SADIWebServiceInvocation
1168,http://semanticscience.org/resource/SIO_001266,hemizygous,sio:SIO_001266,sio:Hemizygous
1169,http://semanticscience.org/resource/SIO_010007,polypeptide,sio:SIO_010007,sio:Polypeptide
1170,http://semanticscience.org/resource/SIO_000238,logical operator,sio:SIO_000238,sio:LogicalOperator
1171,http://semanticscience.org/resource/SIO_000776,object,sio:SIO_000776,sio:Object
1172,http://semanticscience.org/resource/SIO_000983,gene-disease association,sio:SIO_000983,sio:Gene-diseaseAssociation
1173,http://semanticscience.org/resource/SIO_000276,emotion,sio:SIO_000276,sio:Emotion
1174,http://semanticscience.org/resource/SIO_000575,transporting,sio:SIO_000575,sio:Transporting
1175,http://semanticscience.org/resource/SIO_001381,genomic sequence variant,sio:SIO_001381,sio:GenomicSequenceVariant
1176,http://semanticscience.org/resource/SIO_001212,intensity,sio:SIO_001212,sio:Intensity
1177,http://semanticscience.org/resource/SIO_000989,sequence assembly,sio:SIO_000989,sio:SequenceAssembly
1178,http://semanticscience.org/resource/SIO_001204,decreased molecular production from increased regulation,sio:SIO_001204,sio:DecreasedMolecularProductionFromIncreasedRegulation
1179,http://semanticscience.org/resource/SIO_010497,protein complex,sio:SIO_010497,sio:ProteinComplex
1180,http://semanticscience.org/resource/SIO_001174,nucleic acid strand,sio:SIO_001174,sio:NucleicAcidStrand
1181,http://semanticscience.org/resource/SIO_000941,conversing,sio:SIO_000941,sio:Conversing
1182,http://semanticscience.org/resource/SIO_001268,parental transmission,sio:SIO_001268,sio:ParentalTransmission
1183,http://semanticscience.org/resource/SIO_000192,bibliography section,sio:SIO_000192,sio:BibliographySection
1184,http://semanticscience.org/resource/SIO_010055,strain,sio:SIO_010055,sio:Strain
1185,http://semanticscience.org/resource/SIO_010436,molecular regulator,sio:SIO_010436,sio:MolecularRegulator
1186,http://semanticscience.org/resource/SIO_011081,darmstadtium atom,sio:SIO_011081,sio:DarmstadtiumAtom
1187,http://semanticscience.org/resource/SIO_001310,dissatisfied qualifier,sio:SIO_001310,sio:DissatisfiedQualifier
1188,http://semanticscience.org/resource/SIO_010788,graphite,sio:SIO_010788,sio:Graphite
1189,http://semanticscience.org/resource/SIO_001089,pH,sio:SIO_001089,sio:Ph
1190,http://semanticscience.org/resource/SIO_000836,excitement,sio:SIO_000836,sio:Excitement
1191,http://semanticscience.org/resource/SIO_000792,sequence end position,sio:SIO_000792,sio:SequenceEndPosition
1192,http://semanticscience.org/resource/SIO_000930,matrix chart,sio:SIO_000930,sio:MatrixChart
1193,http://semanticscience.org/resource/SIO_011096,gadolinium atom,sio:SIO_011096,sio:GadoliniumAtom
1194,http://semanticscience.org/resource/SIO_000934,stack graph,sio:SIO_000934,sio:StackGraph
1195,http://semanticscience.org/resource/SIO_000739,planning,sio:SIO_000739,sio:Planning
1196,http://semanticscience.org/resource/SIO_000764,foreign database key,sio:SIO_000764,sio:ForeignDatabaseKey
1197,http://semanticscience.org/resource/SIO_000498,person,sio:SIO_000498,sio:Person
1198,http://semanticscience.org/resource/SIO_001346,gene-disease association linked with somatic modifying mutation,sio:SIO_001346,sio:Gene-diseaseAssociationLinkedWithSomaticModifyingMutation
1199,http://semanticscience.org/resource/SIO_000950,resentment,sio:SIO_000950,sio:Resentment
1200,http://semanticscience.org/resource/SIO_001347,gene-disease association linked with germline modifying mutation,sio:SIO_001347,sio:Gene-diseaseAssociationLinkedWithGermlineModifyingMutation
1201,http://semanticscience.org/resource/SIO_000458,value axis,sio:SIO_000458,sio:ValueAxis
1202,http://semanticscience.org/resource/SIO_000082,photograph,sio:SIO_000082,sio:Photograph
1203,http://semanticscience.org/resource/SIO_010067,multiple sequence alignment,sio:SIO_010067,sio:MultipleSequenceAlignment
1204,http://semanticscience.org/resource/SIO_001077,gene expression value,sio:SIO_001077,sio:GeneExpressionValue
1205,http://semanticscience.org/resource/SIO_010019,biological data,sio:SIO_010019,sio:BiologicalData
1206,http://semanticscience.org/resource/SIO_000620,collective,sio:SIO_000620,sio:Collective
1207,http://semanticscience.org/resource/SIO_001070,control variable,sio:SIO_001070,sio:ControlVariable
1208,http://semanticscience.org/resource/SIO_000508,endpoint,sio:SIO_000508,sio:Endpoint
1209,http://semanticscience.org/resource/SIO_000489,e.coli,sio:SIO_000489,sio:E.coli
1210,http://semanticscience.org/resource/SIO_010002,tissue,sio:SIO_010002,sio:Tissue
1211,http://semanticscience.org/resource/SIO_010092,deoxyribonucleic acid template,sio:SIO_010092,sio:DeoxyribonucleicAcidTemplate
1212,http://semanticscience.org/resource/SIO_000470,primary title,sio:SIO_000470,sio:PrimaryTitle
1213,http://semanticscience.org/resource/SIO_000851,loathing,sio:SIO_000851,sio:Loathing
1214,http://semanticscience.org/resource/SIO_001307,completely quantifier,sio:SIO_001307,sio:CompletelyQuantifier
1215,http://semanticscience.org/resource/SIO_001197,structural motif,sio:SIO_001197,sio:StructuralMotif
1216,http://semanticscience.org/resource/SIO_000507,point,sio:SIO_000507,sio:Point
1217,http://semanticscience.org/resource/SIO_000049,volume,sio:SIO_000049,sio:Volume
1218,http://semanticscience.org/resource/SIO_000767,postal code,sio:SIO_000767,sio:PostalCode
1219,http://semanticscience.org/resource/SIO_000344,to record,sio:SIO_000344,sio:ToRecord
1220,http://semanticscience.org/resource/SIO_010076,poison,sio:SIO_010076,sio:Poison
1221,http://semanticscience.org/resource/SIO_000938,tag cloud,sio:SIO_000938,sio:TagCloud
1222,http://semanticscience.org/resource/SIO_001036,draft,sio:SIO_001036,sio:Draft
1223,http://semanticscience.org/resource/SIO_001222,5' splice site,sio:SIO_001222,sio:5'SpliceSite
1224,http://semanticscience.org/resource/SIO_010090,to serve as a template for RNA synthesis,sio:SIO_010090,sio:ToServeAsATemplateForRNASynthesis
1225,http://semanticscience.org/resource/SIO_000857,pity,sio:SIO_000857,sio:Pity
1226,http://semanticscience.org/resource/SIO_001015,race,sio:SIO_001015,sio:Race
1227,http://semanticscience.org/resource/SIO_001359,information translation,sio:SIO_001359,sio:InformationTranslation
1228,http://semanticscience.org/resource/SIO_010463,homogeneous substance,sio:SIO_010463,sio:HomogeneousSubstance
1229,http://semanticscience.org/resource/SIO_001392,biologic,sio:SIO_001392,sio:Biologic
1230,http://semanticscience.org/resource/SIO_000832,negative emotion,sio:SIO_000832,sio:NegativeEmotion
1231,http://semanticscience.org/resource/SIO_000042,width,sio:SIO_000042,sio:Width
1232,http://semanticscience.org/resource/SIO_000108,character,sio:SIO_000108,sio:Character
1233,http://semanticscience.org/resource/SIO_000460,right value axis,sio:SIO_000460,sio:RightValueAxis
1234,http://semanticscience.org/resource/SIO_000414,geographic region,sio:SIO_000414,sio:GeographicRegion
1235,http://semanticscience.org/resource/SIO_000397,to provide,sio:SIO_000397,sio:ToProvide
1236,http://semanticscience.org/resource/SIO_001211,negative,sio:SIO_001211,sio:Negative
1237,http://semanticscience.org/resource/SIO_010041,active site,sio:SIO_010041,sio:ActiveSite
1238,http://semanticscience.org/resource/SIO_001018,ratio,sio:SIO_001018,sio:Ratio
1239,http://semanticscience.org/resource/SIO_001011,chemical quality,sio:SIO_001011,sio:ChemicalQuality
1240,http://semanticscience.org/resource/SIO_000030,biopolymer sequence,sio:SIO_000030,sio:BiopolymerSequence
1241,http://semanticscience.org/resource/SIO_001226,trans-regulatory element,sio:SIO_001226,sio:Trans-regulatoryElement
1242,http://semanticscience.org/resource/SIO_001355,specific gravity,sio:SIO_001355,sio:SpecificGravity
1243,http://semanticscience.org/resource/SIO_000473,primary graph title,sio:SIO_000473,sio:PrimaryGraphTitle
1244,http://semanticscience.org/resource/SIO_000285,academic organization,sio:SIO_000285,sio:AcademicOrganization
1245,http://semanticscience.org/resource/SIO_000340,realizable entity,sio:SIO_000340,sio:RealizableEntity
1246,http://semanticscience.org/resource/SIO_001050,sample,sio:SIO_001050,sio:Sample
1247,http://semanticscience.org/resource/SIO_001298,very good quality,sio:SIO_001298,sio:VeryGoodQuality
1248,http://semanticscience.org/resource/SIO_001108,centrality measure,sio:SIO_001108,sio:CentralityMeasure
1249,http://semanticscience.org/resource/SIO_010423,target,sio:SIO_010423,sio:Target
1250,http://semanticscience.org/resource/SIO_000881,investigational role,sio:SIO_000881,sio:InvestigationalRole
1251,http://semanticscience.org/resource/SIO_000461,scaled value axis,sio:SIO_000461,sio:ScaledValueAxis
1252,http://semanticscience.org/resource/SIO_000307,normality,sio:SIO_000307,sio:Normality
1253,http://semanticscience.org/resource/SIO_000897,association,sio:SIO_000897,sio:Association
1254,http://semanticscience.org/resource/SIO_000569,differential equation,sio:SIO_000569,sio:DifferentialEquation
1255,http://semanticscience.org/resource/SIO_000428,year,sio:SIO_000428,sio:Year
1256,http://semanticscience.org/resource/SIO_001256,pharmacodynamic pathway,sio:SIO_001256,sio:PharmacodynamicPathway
1257,http://semanticscience.org/resource/SIO_001145,regulation of object quantity,sio:SIO_001145,sio:RegulationOfObjectQuantity
1258,http://semanticscience.org/resource/SIO_000909,boxplot,sio:SIO_000909,sio:Boxplot
1259,http://semanticscience.org/resource/SIO_001105,to ingest,sio:SIO_001105,sio:ToIngest
1260,http://semanticscience.org/resource/SIO_000137,category,sio:SIO_000137,sio:Category
1261,http://semanticscience.org/resource/SIO_010442,charge quality,sio:SIO_010442,sio:ChargeQuality
1262,http://semanticscience.org/resource/SIO_001164,decrease in number of objects produced,sio:SIO_001164,sio:DecreaseInNumberOfObjectsProduced
1263,http://semanticscience.org/resource/SIO_001149,decreased object consumption from increased regulation,sio:SIO_001149,sio:DecreasedObjectConsumptionFromIncreasedRegulation
1264,http://semanticscience.org/resource/SIO_001252,right open interval,sio:SIO_001252,sio:RightOpenInterval
1265,http://semanticscience.org/resource/SIO_001328,copy number variation,sio:SIO_001328,sio:CopyNumberVariation
1266,http://semanticscience.org/resource/SIO_001361,to store,sio:SIO_001361,sio:ToStore
1267,http://semanticscience.org/resource/SIO_011111,berkelium atom,sio:SIO_011111,sio:BerkeliumAtom
1268,http://semanticscience.org/resource/SIO_001302,assertion ovopub,sio:SIO_001302,sio:AssertionOvopub
1269,http://semanticscience.org/resource/SIO_011021,titanium atom,sio:SIO_011021,sio:TitaniumAtom
1270,http://semanticscience.org/resource/SIO_001217,strong,sio:SIO_001217,sio:Strong
1271,http://semanticscience.org/resource/SIO_000107,chapter,sio:SIO_000107,sio:Chapter
1272,http://semanticscience.org/resource/SIO_000045,area,sio:SIO_000045,sio:Area
1273,http://semanticscience.org/resource/SIO_001292,always,sio:SIO_001292,sio:Always
1274,http://semanticscience.org/resource/SIO_000013,geographic position,sio:SIO_000013,sio:GeographicPosition
1275,http://semanticscience.org/resource/SIO_001286,irritability,sio:SIO_001286,sio:Irritability
1276,http://semanticscience.org/resource/SIO_001199,increased molecular degradation from increased regulation,sio:SIO_001199,sio:IncreasedMolecularDegradationFromIncreasedRegulation
1277,http://semanticscience.org/resource/SIO_000518,rectangle,sio:SIO_000518,sio:Rectangle
1278,http://semanticscience.org/resource/SIO_000195,discussion section,sio:SIO_000195,sio:DiscussionSection
1279,http://semanticscience.org/resource/SIO_000010,social structure,sio:SIO_000010,sio:SocialStructure
1280,http://semanticscience.org/resource/SIO_001093,rigid,sio:SIO_001093,sio:Rigid
1281,http://semanticscience.org/resource/SIO_000391,time measurement,sio:SIO_000391,sio:TimeMeasurement
1282,http://semanticscience.org/resource/SIO_000041,length,sio:SIO_000041,sio:Length
1283,http://semanticscience.org/resource/SIO_000965,agreement quality,sio:SIO_000965,sio:AgreementQuality
1284,http://semanticscience.org/resource/SIO_000695,to be recorded,sio:SIO_000695,sio:ToBeRecorded
1285,http://semanticscience.org/resource/SIO_001357,speech,sio:SIO_001357,sio:Speech
1286,http://semanticscience.org/resource/SIO_010516,organic reaction,sio:SIO_010516,sio:OrganicReaction
1287,http://semanticscience.org/resource/SIO_010038,drug,sio:SIO_010038,sio:Drug
1288,http://semanticscience.org/resource/SIO_000770,standard deviation,sio:SIO_000770,sio:StandardDeviation
1289,http://semanticscience.org/resource/SIO_001195,behaviour,sio:SIO_001195,sio:Behaviour
1290,http://semanticscience.org/resource/SIO_011068,bismuth atom,sio:SIO_011068,sio:BismuthAtom
1291,http://semanticscience.org/resource/SIO_001341,containment quality,sio:SIO_001341,sio:ContainmentQuality
1292,http://semanticscience.org/resource/SIO_010527,chemical synthesis pathway,sio:SIO_010527,sio:ChemicalSynthesisPathway
1293,http://semanticscience.org/resource/SIO_000567,ordinary differential equation,sio:SIO_000567,sio:OrdinaryDifferentialEquation
1294,http://semanticscience.org/resource/SIO_000371,to measure,sio:SIO_000371,sio:ToMeasure
1295,http://semanticscience.org/resource/SIO_001130,protein mediated regulation of translation,sio:SIO_001130,sio:ProteinMediatedRegulationOfTranslation
1296,http://semanticscience.org/resource/SIO_010507,acid-base reaction,sio:SIO_010507,sio:Acid-baseReaction
1297,http://semanticscience.org/resource/SIO_001172,exact cross-reference,sio:SIO_001172,sio:ExactCross-reference
1298,http://semanticscience.org/resource/SIO_000723,to compare,sio:SIO_000723,sio:ToCompare
1299,http://semanticscience.org/resource/SIO_000348,to freeze,sio:SIO_000348,sio:ToFreeze
1300,http://semanticscience.org/resource/SIO_000913,nomimal scale,sio:SIO_000913,sio:NomimalScale
1301,http://semanticscience.org/resource/SIO_000155,blog,sio:SIO_000155,sio:Blog
1302,http://semanticscience.org/resource/SIO_001147,decreased object production from increased regulation,sio:SIO_001147,sio:DecreasedObjectProductionFromIncreasedRegulation
1303,http://semanticscience.org/resource/SIO_000947,venn diagram,sio:SIO_000947,sio:VennDiagram
1304,http://semanticscience.org/resource/SIO_000589,regulating,sio:SIO_000589,sio:Regulating
1305,http://semanticscience.org/resource/SIO_000537,curvature,sio:SIO_000537,sio:Curvature
1306,http://semanticscience.org/resource/SIO_000444,horizontal bar graph,sio:SIO_000444,sio:HorizontalBarGraph
1307,http://semanticscience.org/resource/SIO_000118,common name,sio:SIO_000118,sio:CommonName
1308,http://semanticscience.org/resource/SIO_000902,top value axis,sio:SIO_000902,sio:TopValueAxis
1309,http://semanticscience.org/resource/SIO_000098,software method,sio:SIO_000098,sio:SoftwareMethod
1310,http://semanticscience.org/resource/SIO_010099,messenger RNA,sio:SIO_010099,sio:MessengerRNA
1311,http://semanticscience.org/resource/SIO_000890,toxin role,sio:SIO_000890,sio:ToxinRole
1312,http://semanticscience.org/resource/SIO_000400,x cartesian coordinate,sio:SIO_000400,sio:XCartesianCoordinate
1313,http://semanticscience.org/resource/SIO_000835,euphoria,sio:SIO_000835,sio:Euphoria
1314,http://semanticscience.org/resource/SIO_001391,ontology,sio:SIO_001391,sio:Ontology
1315,http://semanticscience.org/resource/SIO_001090,homogeneous,sio:SIO_001090,sio:Homogeneous
1316,http://semanticscience.org/resource/SIO_000419,table,sio:SIO_000419,sio:Table
1317,http://semanticscience.org/resource/SIO_011061,osmium atom,sio:SIO_011061,sio:OsmiumAtom
1318,http://semanticscience.org/resource/SIO_010028,genetic data,sio:SIO_010028,sio:GeneticData
1319,http://semanticscience.org/resource/SIO_010073,open reading frame,sio:SIO_010073,sio:OpenReadingFrame
1320,http://semanticscience.org/resource/SIO_000445,vertical bar graph,sio:SIO_000445,sio:VerticalBarGraph
1321,http://semanticscience.org/resource/SIO_011069,polonium atom,sio:SIO_011069,sio:PoloniumAtom
1322,http://semanticscience.org/resource/SIO_010340,to covalently modify,sio:SIO_010340,sio:ToCovalentlyModify
1323,http://semanticscience.org/resource/SIO_011107,neptunium atom,sio:SIO_011107,sio:NeptuniumAtom
1324,http://semanticscience.org/resource/SIO_010504,van der Waals interaction,sio:SIO_010504,sio:VanDerWaalsInteraction
1325,http://semanticscience.org/resource/SIO_001107,pathway,sio:SIO_001107,sio:Pathway
1326,http://semanticscience.org/resource/SIO_000669,start time,sio:SIO_000669,sio:StartTime
1327,http://semanticscience.org/resource/SIO_001053,reason,sio:SIO_001053,sio:Reason
1328,http://semanticscience.org/resource/SIO_000809,partial charge,sio:SIO_000809,sio:PartialCharge
1329,http://semanticscience.org/resource/SIO_000968,poison role,sio:SIO_000968,sio:PoisonRole
1330,http://semanticscience.org/resource/SIO_011086,ununpentium atom,sio:SIO_011086,sio:UnunpentiumAtom
1331,http://semanticscience.org/resource/SIO_010510,inorganic reaction,sio:SIO_010510,sio:InorganicReaction
1332,http://semanticscience.org/resource/SIO_000762,database key,sio:SIO_000762,sio:DatabaseKey
1333,http://semanticscience.org/resource/SIO_000280,disjunction (or),sio:SIO_000280,sio:Disjunction(or)
1334,http://semanticscience.org/resource/SIO_011062,iridium atom,sio:SIO_011062,sio:IridiumAtom
1335,http://semanticscience.org/resource/SIO_000804,activator role,sio:SIO_000804,sio:ActivatorRole
1336,http://semanticscience.org/resource/SIO_010429,placebo,sio:SIO_010429,sio:Placebo
1337,http://semanticscience.org/resource/SIO_000503,polygonal face,sio:SIO_000503,sio:PolygonalFace
1338,http://semanticscience.org/resource/SIO_001364,to decode information,sio:SIO_001364,sio:ToDecodeInformation
1339,http://semanticscience.org/resource/SIO_001022,diagnostic test,sio:SIO_001022,sio:DiagnosticTest
1340,http://semanticscience.org/resource/SIO_000015,information content entity,sio:SIO_000015,sio:InformationContentEntity
1341,http://semanticscience.org/resource/SIO_001351,DisGeNET disease specificity,sio:SIO_001351,sio:DisgenetDiseaseSpecificity
1342,http://semanticscience.org/resource/SIO_000468,legend,sio:SIO_000468,sio:Legend
1343,http://semanticscience.org/resource/SIO_011083,copernicium atom,sio:SIO_011083,sio:CoperniciumAtom
1344,http://semanticscience.org/resource/SIO_000199,methods section,sio:SIO_000199,sio:MethodsSection
1345,http://semanticscience.org/resource/SIO_001177,double stranded nucleic acid,sio:SIO_001177,sio:DoubleStrandedNucleicAcid
1346,http://semanticscience.org/resource/SIO_011055,barium atom,sio:SIO_011055,sio:BariumAtom
1347,http://semanticscience.org/resource/SIO_010410,specialized material entity,sio:SIO_010410,sio:SpecializedMaterialEntity
1348,http://semanticscience.org/resource/SIO_000360,belief,sio:SIO_000360,sio:Belief
1349,http://semanticscience.org/resource/SIO_010031,PDB chain identifier,sio:SIO_010031,sio:PDBChainIdentifier
1350,http://semanticscience.org/resource/SIO_000884,publishing role,sio:SIO_000884,sio:PublishingRole
1351,http://semanticscience.org/resource/SIO_000516,ray,sio:SIO_000516,sio:Ray
1352,http://semanticscience.org/resource/SIO_000665,city,sio:SIO_000665,sio:City
1353,http://semanticscience.org/resource/SIO_010412,specimen,sio:SIO_010412,sio:Specimen
1354,http://semanticscience.org/resource/SIO_000147,keyword,sio:SIO_000147,sio:Keyword
1355,http://semanticscience.org/resource/SIO_010464,negative charge,sio:SIO_010464,sio:NegativeCharge
1356,http://semanticscience.org/resource/SIO_000267,invalid argument,sio:SIO_000267,sio:InvalidArgument
1357,http://semanticscience.org/resource/SIO_000533,surface normal,sio:SIO_000533,sio:SurfaceNormal
1358,http://semanticscience.org/resource/SIO_010086,gene enhancer,sio:SIO_010086,sio:GeneEnhancer
1359,http://semanticscience.org/resource/SIO_000875,department chair role,sio:SIO_000875,sio:DepartmentChairRole
1360,http://semanticscience.org/resource/SIO_000073,polar coordinate,sio:SIO_000073,sio:PolarCoordinate
1361,http://semanticscience.org/resource/SIO_000126,homonym,sio:SIO_000126,sio:Homonym
1362,http://semanticscience.org/resource/SIO_000663,territory,sio:SIO_000663,sio:Territory
1363,http://semanticscience.org/resource/SIO_000853,lust,sio:SIO_000853,sio:Lust
1364,http://semanticscience.org/resource/SIO_001303,none quantifier,sio:SIO_001303,sio:NoneQuantifier
1365,http://semanticscience.org/resource/SIO_001069,intervention group,sio:SIO_001069,sio:InterventionGroup
1366,http://semanticscience.org/resource/SIO_001225,cis regulatory element,sio:SIO_001225,sio:CisRegulatoryElement
1367,http://semanticscience.org/resource/SIO_001032,revision number,sio:SIO_001032,sio:RevisionNumber
1368,http://semanticscience.org/resource/SIO_010359,to reduce,sio:SIO_010359,sio:ToReduce
1369,http://semanticscience.org/resource/SIO_000662,state,sio:SIO_000662,sio:State
1370,http://semanticscience.org/resource/SIO_001153,maintenance of level of object consumption,sio:SIO_001153,sio:MaintenanceOfLevelOfObjectConsumption
1371,http://semanticscience.org/resource/SIO_000069,data item,sio:SIO_000069,sio:DataItem
1372,http://semanticscience.org/resource/SIO_010451,splice site,sio:SIO_010451,sio:SpliceSite
1373,http://semanticscience.org/resource/SIO_000450,axis,sio:SIO_000450,sio:Axis
1374,http://semanticscience.org/resource/SIO_001189,semantic web service,sio:SIO_001189,sio:SemanticWebService
1375,http://semanticscience.org/resource/SIO_001397,microRNA (miRNA),sio:SIO_001397,sio:Microrna(mirna)
1376,http://semanticscience.org/resource/SIO_001066,study,sio:SIO_001066,sio:Study
1377,http://semanticscience.org/resource/SIO_010334,carbohydrate residue,sio:SIO_010334,sio:CarbohydrateResidue
1378,http://semanticscience.org/resource/SIO_000867,shyness,sio:SIO_000867,sio:Shyness
1379,http://semanticscience.org/resource/SIO_010526,chemical reaction pathway,sio:SIO_010526,sio:ChemicalReactionPathway
1380,http://semanticscience.org/resource/SIO_000088,record,sio:SIO_000088,sio:Record
1381,http://semanticscience.org/resource/SIO_000976,observational study,sio:SIO_000976,sio:ObservationalStudy
1382,http://semanticscience.org/resource/SIO_010057,life status,sio:SIO_010057,sio:LifeStatus
1383,http://semanticscience.org/resource/SIO_000447,line-bar graph,sio:SIO_000447,sio:Line-barGraph
1384,http://semanticscience.org/resource/SIO_000301,geographic image,sio:SIO_000301,sio:GeographicImage
1385,http://semanticscience.org/resource/SIO_010431,control role,sio:SIO_010431,sio:ControlRole
1386,http://semanticscience.org/resource/SIO_000486,mouse,sio:SIO_000486,sio:Mouse
1387,http://semanticscience.org/resource/SIO_000564,diffusion,sio:SIO_000564,sio:Diffusion
1388,http://semanticscience.org/resource/SIO_001396,terminology,sio:SIO_001396,sio:Terminology
1389,http://semanticscience.org/resource/SIO_011052,iodine atom,sio:SIO_011052,sio:IodineAtom
1390,http://semanticscience.org/resource/SIO_010370,to gain an electron,sio:SIO_010370,sio:ToGainAnElectron
1391,http://semanticscience.org/resource/SIO_010053,evolutionary lineage,sio:SIO_010053,sio:EvolutionaryLineage
1392,http://semanticscience.org/resource/SIO_010016,nucleic acid sequence,sio:SIO_010016,sio:NucleicAcidSequence
1393,http://semanticscience.org/resource/SIO_010786,carbon allotrope,sio:SIO_010786,sio:CarbonAllotrope
1394,http://semanticscience.org/resource/SIO_000540,vector,sio:SIO_000540,sio:Vector
1395,http://semanticscience.org/resource/SIO_000886,author role,sio:SIO_000886,sio:AuthorRole
1396,http://semanticscience.org/resource/SIO_001213,mild,sio:SIO_001213,sio:Mild
1397,http://semanticscience.org/resource/SIO_001068,control group,sio:SIO_001068,sio:ControlGroup
1398,http://semanticscience.org/resource/SIO_001160,number of objects produced,sio:SIO_001160,sio:NumberOfObjectsProduced
1399,http://semanticscience.org/resource/SIO_000850,joy,sio:SIO_000850,sio:Joy
1400,http://semanticscience.org/resource/SIO_000034,completed,sio:SIO_000034,sio:Completed
1401,http://semanticscience.org/resource/SIO_000177,page range,sio:SIO_000177,sio:PageRange
1402,http://semanticscience.org/resource/SIO_001399,chemical exposure,sio:SIO_001399,sio:ChemicalExposure
1403,http://semanticscience.org/resource/SIO_000602,computational entity,sio:SIO_000602,sio:ComputationalEntity
1404,http://semanticscience.org/resource/SIO_001314,date of issue,sio:SIO_001314,sio:DateOfIssue
1405,http://semanticscience.org/resource/SIO_001312,satisfied qualifier,sio:SIO_001312,sio:SatisfiedQualifier
1406,http://semanticscience.org/resource/SIO_000287,social relation,sio:SIO_000287,sio:SocialRelation
1407,http://semanticscience.org/resource/SIO_000625,chemical structure,sio:SIO_000625,sio:ChemicalStructure
1408,http://semanticscience.org/resource/SIO_010335,nucleic acid part,sio:SIO_010335,sio:NucleicAcidPart
1409,http://semanticscience.org/resource/SIO_000882,host role,sio:SIO_000882,sio:HostRole
1410,http://semanticscience.org/resource/SIO_000121,magazine,sio:SIO_000121,sio:Magazine
1411,http://semanticscience.org/resource/SIO_000384,to emit,sio:SIO_000384,sio:ToEmit
1412,http://semanticscience.org/resource/SIO_010349,to cleave,sio:SIO_010349,sio:ToCleave
1413,http://semanticscience.org/resource/SIO_000488,worm,sio:SIO_000488,sio:Worm
1414,http://semanticscience.org/resource/SIO_000612,representation,sio:SIO_000612,sio:Representation
1415,http://semanticscience.org/resource/SIO_001079,genotype,sio:SIO_001079,sio:Genotype
